age,educ,exper,hours,wage,faminc,nkids,city
57,16,9,0,4.2877,57000,0,1
38,13,4,1413,1.676,15420,2,1
45,13,0,0,0,21950,2,0
34,12,2,0,0,17500,1,1
51,12,11,240,1.8578,19007,1,0
50,9,35,2076,0,13066,1,1
41,13,2,1840,3.8068,37300,1,0
52,12,1,0,0,29500,1,1
57,12,14,2215,3.9194,40500,0,1
37,12,4,336,0,10000,2,0
40,12,5,0,2.3636,17465,3,1
36,12,12,0,0,9090,2,0
51,13,8,720,0,44988,1,0
38,17,6,0,8.19,37250,4,1
34,9,0,0,0,7040,1,0
36,11,15,1740,6.3218,24000,1,1
43,12,4,0,0,9952,0,0
32,12,11,960,3.5714,16450,2,0
33,12,7,1355,0.6642,18000,3,1
47,12,9,0,0,24479,0,1
38,12,19,1785,8.0357,16400,0,1
50,17,32,1721,23.467,20880,0,1
30,12,4,1352,0,27760,4,0
37,16,7,282,2.5253,20883,3,0
39,9,21,1516,2.3185,16000,2,1
37,14,9,1600,5.3935,20000,4,1
47,12,20,0,0,27200,0,1
50,12,8,0,1.8578,14000,0,1
45,16,11,1000,3,47000,1,1
33,17,4,0,1.75,32600,4,1
36,11,11,520,3.4615,17800,4,1
42,10,0,0,0,17200,2,1
43,16,11,2144,4.0984,50900,1,1
39,12,10,0,0,1500,0,0
49,12,10,2110,8.19,31800,1,1
41,11,2,1910,3.6797,16200,2,1
42,12,10,800,0,21900,2,1
43,12,29,0,4,32242,3,1
47,11,11,240,0,6985,0,1
46,16,4,210,2.1143,8234,0,0
36,14,0,0,3.5052,30650,4,1
58,12,4,0,0,23260,0,1
42,12,13,1886,4,23920,1,1
37,12,11,1600,1.7778,8337,3,1
45,16,10,300,2,35207,1,1
52,8,14,0,0,5550,0,1
44,12,21,3120,4.0437,28900,3,0
46,12,23,1688,5.787,41500,0,1
54,16,20,1352,0,27900,0,0
37,12,9,1521,1.9724,13000,3,1
41,12,9,1791,8.6538,18600,1,1
52,11,30,1516,18.267,21660,1,1
35,12,10,2110,1.749,33040,2,0
37,16,0,0,0,24106,1,1
38,17,9,716,4.6875,62500,3,1
51,12,25,0,0,15519,0,1
54,12,8,952,4.0437,57000,0,1
48,12,3,1008,2.6565,28069,2,1
36,12,5,282,0,24400,1,1
49,12,29,1809,9.3294,28030,0,0
30,10,13,1520,1.4154,17100,1,1
52,12,13,480,3.6757,16084,0,0
34,8,3,0,0,7232,7,1
34,10,0,0,0,30000,5,1
30,13,10,1840,2.4457,18232,3,0
40,12,1,384,1.6927,32650,3,1
53,16,6,394,1.599,96000,0,1
49,8,2,489,2.0325,19424,1,1
35,13,24,2081,10.249,18550,3,0
52,12,6,480,3.3333,7850,0,0
30,12,10,0,0,16500,4,1
32,12,14,1440,0.6642,14025,4,0
38,12,17,2205,5.0948,40800,0,1
53,12,14,1530,0,22200,0,0
35,13,6,0,0.2137,16370,3,0
33,16,4,1664,0,24000,0,1
51,9,10,0,0,18750,1,1
45,12,1,0,1.641,10455,3,0
47,10,2,0,0,5550,5,1
56,9,29,1785,0.1282,9400,0,1
51,12,13,860,3.2558,20460,0,1
54,12,27,1823,3.2096,23882,0,1
36,12,14,0,3.4916,22600,5,0
46,11,19,2000,4,16120,0,0
33,16,4,180,0,37300,4,1
56,12,24,532,5.6391,28700,0,1
40,12,10,0,0,15096,4,1
48,17,11,1052,4.5,48800,0,1
30,14,21,0,0,25300,2,1
45,12,2,394,0,30650,0,1
30,14,13,135,0,14000,3,1
35,17,7,900,4.6667,23882,5,0
32,12,13,0,0,32600,0,1
34,12,22,2000,7.0968,51000,0,1
30,17,8,1260,8.1746,24149,1,0
42,8,5,0,0,14400,0,1
44,10,16,2100,0,13399,0,0
31,16,11,1080,1.8519,17500,3,1
48,12,5,0,0,20300,1,1
30,8,0,900,0,20528,2,0
32,16,3,0,3.5052,16300,3,0
48,8,0,0,0,9400,0,0
54,14,10,0,3.3333,14756,0,1
52,10,20,15,0,15500,0,0
54,12,29,2005,4.0541,22650,0,1
47,8,33,3225,8.3333,16300,2,0
36,12,5,0,0,13350,2,1
49,12,14,0,0,15000,2,1
49,10,19,0,0,16240,1,0
31,12,24,1920,5.4167,27092,2,1
30,12,12,0,0,22800,1,0
44,12,35,1840,2.7174,22172,0,1
30,17,19,1440,0,32300,0,1
41,12,3,0,0,26000,5,1
42,12,13,2014,4.4687,19500,2,0
48,10,11,732,2.5,18550,0,1
46,12,23,2000,0,16120,0,0
54,12,25,0,2.3111,17350,0,1
43,12,20,532,0.5,21000,2,1
31,12,2,1823,8.2237,19900,4,1
50,12,22,1720,17.907,14500,1,1
51,12,5,0,0,33671,0,1
50,15,22,1040,2.6331,21520,0,1
60,12,30,0,1,12180,1,1
38,12,11,561,2.9167,15850,0,1
44,12,3,0,0,19022,2,1
54,17,13,337,3.5461,9600,0,1
41,12,9,2000,2.5,13072,1,1
31,14,9,1720,3.9683,25700,4,0
55,13,8,1092,10.459,49620,0,1
47,14,17,1785,7.4024,37100,3,0
43,12,5,0,2.9762,37600,1,1
41,14,6,0,3.5461,23675,0,1
52,8,0,0,0,23000,0,0
41,11,4,2058,2.931,31700,0,0
31,10,5,0,0,16050,5,0
38,14,1,0,0,28200,5,1
31,8,10,0,0,7720,2,0
49,5,7,0,0,6531,2,0
36,11,10,2058,4.4859,10455,1,0
34,17,7,48,0,35100,2,1
54,12,10,0,0,13400,1,1
40,16,6,0,1.9231,27300,3,1
47,12,19,800,3,24900,0,1
48,12,11,320,1.0938,25320,0,1
30,12,12,1920,3.1633,18000,1,1
34,10,4,1446,2.7961,16308,0,1
33,13,2,1984,1.7435,30800,2,0
30,17,14,1302,9.5971,51000,3,1
44,12,10,0,0,13900,3,0
32,17,9,2088,5.1648,31000,3,1
51,13,4,800,1.4815,18180,2,1
46,12,17,1240,5.3826,31100,1,0
32,16,12,910,6.8493,14025,1,1
52,8,17,500,0,10300,0,1
53,13,7,0,0,22300,0,1
41,12,12,1800,7.8431,21520,1,1
30,11,9,80,1.25,8337,1,1
59,10,9,900,2.3111,5380,0,0
54,12,3,0,2.5,36150,3,1
47,12,9,0,0,17200,2,1
38,14,8,1878,3.0277,30000,4,0
52,11,3,0,0,18450,0,1
35,10,6,270,0,12405,5,0
43,12,20,1600,1.75,24000,1,1
34,12,10,600,0,29000,5,1
48,8,0,0,0,14400,0,0
44,12,19,1720,0,28200,2,1
34,16,14,0,2.3747,22660,4,1
49,14,12,0,1.6264,23500,1,1
36,13,11,1880,6.9444,17900,4,0
46,8,10,1750,6,31100,0,1
33,12,0,0,0,35000,4,0
53,7,21,1500,3.377,24580,0,1
45,12,3,0,0,24800,1,1
59,13,37,996,8.4224,24000,0,1
58,13,7,0,0,25633,0,1
33,10,5,0,0,8009,3,0
30,12,3,0,2.0833,23150,5,1
34,12,6,0,1.0965,7300,3,0
50,12,12,0,0,22800,1,0
47,12,16,573,2.7778,6000,4,0
33,11,5,0,0,18220,3,1
47,12,1,0,0,22800,1,0
30,14,7,2000,2.5,23750,2,1
35,17,6,0,1.8824,32600,2,1
36,10,4,0,0,4350,3,0
53,9,7,0,0,14000,0,0
51,10,3,0,0,10660,1,1
51,17,37,1663,6.25,29500,0,1
35,12,5,0,0,30623,2,1
38,13,7,0,0,20200,4,1
53,14,3,0,0,19742,2,0
53,7,0,0,0,10700,1,0
45,14,8,0,0,20220,1,1
34,10,4,1976,1.2227,16308,2,1
58,10,16,1944,1.7163,43210,0,1
37,13,8,1128,8.5333,37300,3,0
32,15,20,868,4.4797,17800,3,0
39,12,9,0,0,45250,2,1
38,17,3,0,4.0816,42000,2,1
31,10,4,0,0,4350,3,0
49,5,7,0,0,6531,2,0
48,12,16,240,1.6667,8311,0,1
35,16,7,3533,6.2275,22050,2,1
60,14,30,30,0,12180,0,0
50,12,3,0,0,21600,0,1
53,12,10,0,3.75,41500,0,0
47,12,19,1220,0,17200,0,1
30,12,6,240,2.6375,6985,2,0
46,17,5,2215,8.0409,30419,0,1
32,11,4,60,1.6667,15150,1,0
55,13,11,0,0,56100,0,1
34,12,10,15,22.5,20880,1,0
33,11,1,0,0,19876,3,1
46,14,11,0,3,24250,1,1
42,12,6,2030,2.4631,25700,0,1
37,12,15,1969,6.9901,32300,1,0
38,12,6,1000,0.5,29200,2,0
39,14,7,0,2.7778,26500,2,1
39,11,11,0,0,17800,4,0
38,14,7,1875,4.0984,37300,2,1
51,12,29,720,1.6264,3305,0,0
37,12,4,0,0,13440,6,1
36,14,7,0,4.1167,48300,1,1
36,17,10,757,5.4945,31600,2,1
54,12,7,0,0,20950,0,1
51,12,8,0,0,21900,4,1
43,12,9,1872,1.7163,28141,1,1
45,12,2,252,0.3571,18190,2,0
36,16,10,1610,3.1975,24400,0,1
44,15,5,150,0,20300,2,1
31,12,16,2100,3,23500,1,1
47,12,2,0,0,24466,2,1
37,16,6,0,0,16658,8,0
42,10,7,630,0,11203,2,0
52,11,14,610,0,32000,0,1
58,12,20,0,0,19237,0,1
52,11,19,0,0,12400,0,1
36,16,8,0,0,24135,1,1
51,14,38,2076,5.6183,18750,0,0
46,12,8,0,0,17700,1,1
43,10,6,0,3.6797,31431,1,0
59,10,9,0,5.6391,18550,0,0
53,14,3,0,2.6667,22962,0,1
45,12,18,0,0,7044,0,0
38,13,0,0,0,28626,5,0
36,17,12,0,4.3956,48300,3,1
43,12,3,0,0,24000,3,1
39,13,6,640,1.8578,19151,4,1
50,9,33,2005,4.7986,24717,0,1
45,16,18,2000,4.4,26100,0,1
54,13,20,0,7.0968,41500,0,1
42,16,0,0,0,24106,2,1
48,11,11,0,0,31106,1,1
46,12,11,0,0,12807,3,1
32,17,5,0,0,51000,2,1
55,14,33,480,17.907,26820,0,0
50,11,0,0,0,16000,0,1
33,12,8,0,0,42250,5,1
46,12,19,1000,0,24860,2,1
32,12,0,0,1,40213,4,1
38,12,13,150,0,37250,2,1
36,13,18,0,0,23000,1,0
41,12,33,1885,22.5,15400,3,1
30,12,7,1750,0,16200,3,0
35,10,4,1225,2.9388,10776,1,0
44,13,4,0,1.6,14700,2,1
35,8,7,1089,4.6667,16400,2,0
36,14,13,1880,0,19600,0,0
58,12,13,180,0.5,35350,0,1
52,12,29,2058,3.3333,7850,1,0
38,12,4,0,0,22995,2,1
50,12,34,1599,1.8762,11000,0,0
52,8,0,716,3.4916,12900,2,0
47,17,15,1458,2.375,26350,4,1
52,12,9,0,2,37250,3,1
47,12,19,1880,3.4014,32685,0,1
42,11,7,1200,2.5,14209,3,0
44,16,8,0,3,90800,1,0
34,12,14,1984,4,21768,1,0
51,12,6,0,0,15000,0,0
30,12,0,0,3.0612,30000,3,1
35,12,18,0,0,14100,3,0
40,12,5,0,0,15096,3,1
37,16,4,0,0,24500,6,0
60,14,24,30,3.3159,26000,0,1
31,14,19,1960,3.1666,30000,3,0
54,9,14,2000,3.4014,6740,0,0
60,11,7,0,0,18500,0,1
50,12,32,975,2.7778,16500,2,0
35,12,17,4950,0.1616,18700,3,0
31,13,2,0,0,27850,2,0
42,12,11,1030,2.3896,40500,3,1
38,12,11,1040,0,14025,2,1
45,12,12,1880,3.5931,25700,0,0
32,16,8,1400,3.2313,28200,3,0
44,12,14,1960,13.554,23900,1,0
34,9,0,0,0,7040,1,0
54,12,11,800,4.8966,62500,2,1
38,12,14,675,2.6667,5550,3,0
57,12,19,0,1.1594,34700,0,1
46,12,9,993,1.3889,37300,3,1
37,15,10,1750,0,27017,2,0
46,12,3,0,3.4722,40250,5,1
41,12,10,1960,0,23000,1,1
46,14,13,2000,3.1666,14500,1,0
33,12,15,450,0,19730,4,0
44,12,9,0,0,16000,3,1
53,12,26,419,4.5645,19600,0,1
31,16,2,520,3,31100,3,1
37,17,1,384,0,33220,3,1
57,17,33,2000,14.631,23300,0,1
38,14,9,1840,4.0984,26500,3,1
35,12,9,1101,0,17200,2,1
47,12,24,1440,7.8431,36000,0,1
39,12,3,340,1.1765,7050,8,0
38,12,23,1040,0,14025,2,1
32,16,2,1955,0,50900,2,1
36,9,5,346,2.0635,13300,5,1
30,12,5,0,0,16700,1,1
35,16,15,63,4,35350,0,1
40,12,10,419,2.1277,35641,2,1
41,12,7,1275,1.8824,24795,2,1
59,10,14,0,2.3111,20800,0,0
36,12,0,1080,1.8519,14756,3,0
39,12,10,1440,10.204,12807,1,0
51,14,23,778,1,39500,0,1
38,12,5,0,0,15830,2,0
34,16,3,0,8.2237,96000,6,1
51,12,8,0,0,17505,1,1
51,12,18,0,0,28200,0,1
55,12,20,2076,4.0541,22000,0,1
36,8,7,900,4.6667,4350,4,0
51,16,6,0,3.25,22679,0,1
36,8,12,0,0,13400,1,0
46,17,0,1221,2.1545,20880,3,1
36,12,10,0,0,18874,5,0
45,12,12,0,2.7778,11550,2,1
48,13,15,0,3.25,18100,0,1
60,16,45,1920,0,25360,0,0
53,6,0,0,0,3777,3,0
46,8,9,0,0,18400,0,1
53,12,4,0,0,21574,0,0
49,12,5,0,0,19434,1,1
46,12,38,1920,4.9763,7050,0,1
45,17,9,1348,25,35702,1,1
52,12,23,0,0,16576,0,0
41,12,9,0,0.819,12646,3,0
52,11,5,0,0,24000,0,1
41,8,14,2540,2.4484,18214,2,1
32,12,10,1008,2.9167,15850,2,1
41,17,2,1721,2.5,24795,2,1
39,12,5,0,0,7840,8,1
30,16,5,490,0,18000,1,1
52,11,8,0,0,17080,1,1
37,11,3,0,0,26000,2,0
51,12,9,1587,0,22610,4,1
45,17,7,420,2.3185,12900,0,1
51,12,29,2100,3.0952,32242,0,1
36,12,5,0,0,13200,2,0
42,11,4,215,0,13900,3,1
34,9,1,0,2.2255,12048,2,0
40,12,10,1750,4,14450,2,1
51,8,1,0,0,15550,1,1
31,10,4,0,0,14700,3,0
31,8,10,0,0,7720,2,0
51,10,3,0,0,10660,1,1
50,13,11,1530,0,16084,0,1
40,12,12,1240,6.875,17635,1,1
51,7,25,0,0,10040,0,1
43,12,1,0,0,33100,2,1
34,16,29,1230,0,17400,0,1
45,16,2,0,0,42800,1,1
46,12,10,1352,4.5375,29553,1,1
52,10,9,500,0,35600,0,1
54,10,10,480,0,22172,2,0
44,13,7,561,6.2275,47000,2,1
50,12,20,1880,3.2558,50300,0,1
36,13,8,0,9.3023,48300,5,1
41,12,11,0,0,22582,2,0
48,10,13,0,0,33040,2,1
45,9,19,2058,2.9891,14027,2,0
52,12,5,384,0,13700,2,1
42,9,3,0,0,18800,2,0
44,17,2,0,0,32950,2,1
59,17,10,0,0,23300,1,1
52,12,20,2000,0.7143,20177,0,1
60,13,18,160,3.6458,26350,0,1
41,11,2,1910,5.0872,17080,2,0
32,12,12,960,2.1277,19007,4,1
53,8,9,660,3.6364,20675,0,1
34,16,5,0,3.9333,35020,3,1
31,13,2,0,2.7692,13066,2,1
40,12,4,15,7.0667,14136,3,1
38,17,12,1960,4.5716,91044,1,1
57,16,23,0,8.2237,29850,0,1
43,17,12,0,2.6738,31500,2,1
35,13,2,63,3.9683,23750,3,0
36,14,13,2340,0.1282,21367,3,0
46,12,3,0,0,15300,2,1
44,14,10,0,0,18874,5,0
45,12,10,2000,3.9683,29774,0,1
50,12,6,108,0,28900,0,1
46,16,24,1516,3.75,7774,0,0
34,17,1,0,0,96000,3,0
58,12,8,1174,5.0872,35350,1,1
46,12,12,1173,2.7961,19840,1,1
37,14,5,794,1.8892,14209,4,1
35,8,5,0,0,14400,3,1
38,12,5,0,0,15830,2,0
45,11,10,0,0,10090,3,0
50,12,19,0,0,20460,0,1
35,10,9,900,4.6667,15500,4,0
38,12,19,0,0,16682,2,1
51,12,2,0,0,35702,0,1
58,16,21,1728,6.6335,91044,0,1
56,12,14,1912,4.5455,18100,0,1
46,16,8,0,3.7879,40000,0,0
38,14,4,0,4.3956,21972,2,1
47,12,2,0,0,31500,1,1
31,12,0,0,0,24466,2,1
49,12,21,2450,5.3061,28200,0,0
30,17,10,0,2.25,11050,2,0
56,10,0,0,0,8300,0,1
47,12,18,1920,0,7044,0,0
45,12,9,0,3.3333,24751,2,1
31,12,1,0,0,7286,3,0
52,9,9,651,1.1594,21650,0,1
45,12,3,0,0,20300,1,1
44,12,8,1868,4.5503,19742,1,0
34,13,6,270,0,32685,4,1
35,13,6,0,1.4815,32275,4,1
47,16,0,0,0,12646,0,1
37,12,4,675,2.6667,20960,4,0
38,12,2,456,0,32300,2,1
49,11,11,1760,1.7821,32600,0,1
48,12,15,0,0,20957,0,1
42,11,5,112,3.5052,30419,1,1
48,12,2,1446,1,62060,1,0
37,12,7,2014,2.4484,26100,2,1
40,12,8,0,7.6522,25490,3,0
32,12,15,1568,3.0769,27017,3,1
48,13,5,0,0,26613,0,0
52,12,7,0,0,14600,0,0
55,10,0,0,0,13400,1,1
54,12,13,547,7.0667,22610,2,0
44,12,15,15,3.2558,19800,3,0
47,12,5,0,0,15800,3,0
43,16,9,0,0.6482,50750,1,1
48,12,14,0,0,22000,0,1
31,12,1,0,0,12916,2,0
55,12,6,0,0,15000,0,0
30,12,4,0,0,20500,3,1
54,8,20,120,0,13000,0,0
45,10,1,0,0,30000,0,0
49,12,24,1440,2.9891,13126,0,0
35,14,6,1440,7.6522,33920,3,1
51,12,10,0,0,8117,0,1
49,17,34,1920,15.385,45500,0,1
35,16,15,1516,3.4091,45205,2,1
41,12,1,0,0,9090,2,0
32,12,10,1500,7.8431,19500,1,1
49,11,45,1680,4.3884,15389,0,1
34,12,4,0,0,47500,4,1
49,12,7,0,3.2143,38700,0,1
31,12,3,1678,0,12092,4,0
37,17,2,1969,4.063,36000,4,1
33,10,2,0,0,8009,3,0
32,12,4,1128,2.1277,15519,3,1
36,12,0,0,0,18300,2,1
32,14,11,1678,4.5351,40900,1,1
32,16,8,1664,3.4091,31800,2,0
47,11,6,0,0,29000,2,1
43,12,10,0,2.5,29800,1,0
37,12,11,1680,3.5714,18795,2,1
39,12,2,528,2,40000,0,1
34,12,18,413,2.4213,14000,2,0
51,12,6,0,1.8605,31500,1,0
37,12,10,1521,1.9724,16450,3,0
32,12,14,1610,3.354,18190,1,0
48,17,15,0,3.6757,63200,0,1
30,16,2,1656,1.3889,27200,3,1
43,14,14,1960,3.9286,30623,1,0
40,17,5,630,2.3636,35207,1,1
33,12,7,2144,3.4091,30000,1,1
51,8,0,0,0,18750,0,0
43,12,17,0,2.5641,13075,2,1
31,12,5,0,0,12092,1,0
53,12,9,1260,4.0541,34550,1,1
32,12,14,532,4.0625,16450,3,0
37,16,15,1984,3.0416,35700,1,1
55,12,23,0,1.1765,18500,0,1
36,14,2,384,1.6927,24479,3,1
33,12,13,196,2.1429,12807,1,1
31,12,8,1221,1.0965,35000,4,0
43,12,7,0,1.8824,13420,3,1
31,16,6,0,1.3472,32600,1,1
45,12,33,1809,4.0541,26040,0,0
31,12,14,0,4.0984,18900,5,0
45,12,6,1520,7.8947,21660,0,1
31,16,15,1800,4.0437,21700,0,1
32,16,10,0,0,50300,2,1
37,11,1,0,0,14750,6,1
41,12,29,1715,22.5,26680,0,1
47,12,16,573,0,11203,1,0
32,17,5,640,0,18900,2,1
49,12,10,0,17.907,19500,1,1
48,12,18,1600,0.1282,27850,0,1
49,13,13,2014,4.7269,17800,3,1
49,8,2,489,0.6564,19424,1,1
53,17,22,1738,4.2339,37300,0,1
59,10,36,1324,4.5503,18400,0,1
55,12,14,240,4.3066,18900,0,0
33,17,0,0,0,40250,2,1
46,16,8,2215,5.2521,79750,4,1
49,12,16,0,0,11000,1,1
42,8,7,0,0,11203,2,0
37,14,6,0,2.6375,6985,2,1
37,16,11,15,3.1728,14025,2,0
32,12,7,0,0,11550,2,1
44,12,15,2110,2.8054,32300,0,1
33,14,3,0,2.2668,15900,2,0
34,16,2,1158,2.3897,35200,3,1
36,11,1,0,1.7778,19876,3,1
60,11,23,80,4.0816,17800,0,1
46,12,15,778,0,22650,1,1
40,12,4,160,0,18600,2,1
50,12,22,3120,0,12405,0,1
36,12,10,1823,2.1545,24470,2,0
45,12,9,0,3.46,19742,2,1
36,12,8,548,4.4687,27000,3,0
54,10,16,1920,1.5845,15500,0,1
47,16,5,0,5.0872,48300,0,1
53,10,18,1521,0,10876,1,1
41,16,10,1080,4,12900,0,1
43,17,11,1720,5.2326,62500,1,1
47,12,16,573,0,16600,1,0
42,13,1,0,3.1381,73600,4,0
40,12,7,0,0,19000,3,1
49,7,11,0,0,11000,1,1
34,12,17,1327,2.6375,8311,0,1
59,11,33,1316,4.0984,16000,0,1
39,12,13,0,4.5408,24760,4,1
36,10,0,0,0,18400,2,0
43,12,11,1960,4.7826,15000,1,0
43,17,0,345,7.6522,21950,0,0
34,13,2,60,0,5550,2,0
53,12,0,0,0,20130,0,0
46,12,11,584,3.2134,31810,0,1
36,12,0,0,0,26900,4,1
39,17,15,1355,4.9645,30800,2,1
35,12,19,1413,4.5455,21040,2,0
40,14,25,2033,6.7669,21025,3,0
33,12,24,1250,0,16084,3,1
44,12,23,975,15.385,42430,1,1
37,12,3,1900,5.8065,26400,3,1
32,17,6,526,8.5551,36525,2,1
34,16,1,0,0,20960,1,1
48,15,7,0,4.5408,35500,1,1
48,11,7,0,0,24850,0,1
37,17,4,1080,8.1746,52600,5,1
31,11,10,1316,11.933,12160,4,0
52,8,17,500,1.6,11000,0,1
34,12,4,1910,0,13700,2,1
45,11,20,1400,2.8054,24900,2,0
31,17,14,1886,5.2326,42430,3,1
59,12,17,2000,8.2237,52645,1,1
45,10,15,0,2.205,15150,1,1
43,9,17,0,0,11895,4,1
53,12,3,0,1.7778,14025,0,1
38,12,4,180,1.6667,2500,4,0
50,10,10,0,0,8400,1,1
48,9,1,0,0,14060,2,0
48,14,6,72,0,25490,2,1
45,12,11,2000,2.9,13600,1,0
49,12,15,0,0,21367,0,1
56,12,6,1740,10.249,29650,0,1
36,12,19,2450,4.0541,12916,1,1
31,12,11,1960,3.5613,41500,3,1
32,12,4,800,0,24500,2,1
36,12,6,160,1.8824,21660,3,0
45,12,16,1880,5.8511,22660,3,0
48,11,10,0,0,14400,1,1
34,9,9,0,0,15500,5,1
34,14,16,288,0,16682,1,1
46,17,14,525,3.0277,21152,0,0
37,6,2,0,0,22159,3,0
46,12,0,0,0,15389,5,1
42,9,1,0,0,26000,3,0
45,12,19,3120,3.6757,25561,1,1
39,12,5,0,0,15519,8,1
34,12,10,0,0,5000,5,0
33,11,2,0,0,19876,3,1
49,12,7,608,4.9645,20675,1,1
34,9,1,1348,2.2255,12048,3,0
31,14,14,1089,9.3294,19150,1,1
51,12,24,1680,3.3333,18100,1,1
53,12,23,2147,14.631,26080,0,1
40,12,6,1952,5.123,23591,2,1
54,6,13,0,0,21000,3,1
43,16,15,154,2.5,35300,1,1
34,10,4,1976,1.2227,16050,3,0
34,12,11,120,2.9167,15850,0,1
56,16,15,1000,4.0984,48300,0,1
40,16,1,0,0,18200,1,1
39,12,7,1904,5.8671,10020,0,0
35,12,11,1820,2.4725,5965,3,1
35,12,2,0,0,36000,4,1
52,12,17,72,0,35700,2,1
42,12,0,0,2.0325,14200,3,1
49,17,25,1832,5.4585,28900,0,1
36,12,18,0,0,17640,3,0
60,11,19,1880,3.2558,26201,0,1
30,16,12,0,0,14000,3,1
49,12,20,413,3.1728,28450,0,1
43,16,7,1578,3.9286,19007,0,0
55,15,6,0,0,15000,0,0
54,8,20,0,0,13000,0,0
31,14,2,0,8.6538,31500,2,0
40,12,25,1984,2.2668,12800,1,0
45,12,6,1886,4.698,36000,1,0
40,12,3,0,3.46,18010,4,1
38,9,3,0,0,7574,3,0
48,12,8,800,3.3333,52645,1,0
56,12,9,0,0,16073,1,1
36,16,4,2000,3.0952,21660,1,1
36,16,10,1984,4.4859,26040,2,1
37,11,6,1521,22.5,13000,3,1
34,12,9,0,0,17200,1,0
54,9,9,0,2.1505,21650,0,1
51,12,7,2147,3.9002,36872,1,1
47,12,8,0,0,21100,0,1
34,12,1,0,0,22000,4,1
34,12,1,0,1.6,31431,4,0
55,17,28,1838,3.6667,45500,0,1
39,14,0,3000,1,41800,1,0
45,12,11,0,2.1798,31431,3,1
38,16,11,3000,14.631,36550,0,1
44,12,3,0,0,26000,1,0
38,8,17,4210,2.3753,23300,0,0
51,14,5,2000,4.4444,26000,1,1
45,16,8,1984,3.6667,79750,1,1
40,14,19,2025,4.9819,40000,1,1
43,12,4,0,3.9333,45250,2,1
30,12,8,0,0,19392,3,1
37,12,2,680,1.3472,12077,1,1
59,8,15,0,0,22422,0,1
37,16,15,2750,5.0948,52645,0,0
41,10,7,2030,4.7826,28030,0,1
38,12,45,1984,4.5716,13900,2,1
36,10,2,0,0,28900,6,1
51,12,11,240,2.6667,18900,1,0
31,8,10,0,0,7720,2,0
45,12,14,1680,3.5714,14090,0,0
49,12,13,1656,0,39750,4,1
54,12,35,1872,4.1489,28141,0,1
49,12,10,0,0,18150,0,0
33,12,4,0,0,12077,2,1
30,12,1,112,2.6786,15810,3,0
42,9,3,0,0,15825,2,0
43,7,11,1944,4.9819,21972,0,1
33,16,8,288,0,24000,0,1
43,12,7,293,3.0717,24149,0,1
58,9,2,0,0,10592,0,1
49,12,26,2000,4.0541,15620,1,0
33,12,29,2147,14.631,19434,3,1
35,12,11,0,2.7778,20130,3,0
46,12,11,0,0,15519,1,1
42,10,7,630,0,11203,2,0
33,13,10,0,0,22582,4,0
56,12,10,0,0,35700,3,1
38,11,19,1820,4,16120,1,0
45,11,7,630,0,13740,1,0
30,12,0,0,0,19392,1,0
50,12,6,0,0,22650,1,1
48,11,24,1728,1.5845,27000,0,0
37,16,13,2000,4.0437,22200,0,1
38,9,4,0,0,30000,5,0
32,17,0,0,0,50300,2,1
53,9,3,1080,0,24000,0,1
57,12,24,1960,18.267,20460,1,1
58,10,27,1880,4.7872,24470,0,0
46,12,6,1640,4,16120,0,0
43,12,8,0,0,17400,0,0
30,12,11,1600,4.6875,28200,2,1
44,12,5,846,0,40500,1,1
47,8,11,778,3.2134,16308,1,1
32,12,13,0,4.5375,12180,2,0
52,13,13,0,3.1666,22300,0,1
43,12,1,0,0,33671,0,1
55,15,9,0,0,41800,1,1
39,12,11,520,0,5550,4,0
55,12,0,0,0,52645,0,1
57,12,18,1458,3.9194,50300,0,1
59,12,33,1589,0,31431,1,1
45,9,23,2000,2,17465,1,0
31,14,8,2090,3.4091,16450,2,0
44,12,14,0,0,22300,3,1
40,16,3,0,1.3889,33570,4,1
36,8,12,0,0,13400,1,0
40,15,4,1955,2.1545,12487,2,1
41,12,13,1128,2.1277,15519,2,1
51,12,24,3225,3.1381,27000,0,1
47,13,30,2033,6.25,22962,0,1
47,16,12,1664,4,50900,1,1
53,6,0,0,0,3777,3,0
34,13,4,600,2.3333,13700,4,0
30,12,15,2540,2.9891,19500,0,0
39,11,0,0,0,15980,3,0
35,12,11,1680,3.5714,14090,0,0
47,11,2,0,0,20300,1,1
41,16,6,0,0,13000,0,1
32,14,13,0,7.6522,26080,1,1
41,12,10,0,0,22582,2,0
54,12,16,2081,5.6122,16500,0,0
30,11,8,989,4.6875,28000,4,1
51,8,7,0,0,2400,0,1
53,12,20,996,5.4167,15500,0,1
44,12,20,1877,3.7294,18232,1,0
57,9,11,0,0,27200,0,1
36,12,10,1355,0.6642,18000,3,0
47,10,7,0,0,12646,1,1
35,16,23,2141,10.249,51000,5,0
51,12,2,0,0,21025,0,1
52,12,25,0,2.3897,15500,2,1
49,7,2,0,0,15652,1,1
38,17,17,3533,1.1111,13755,2,0
44,13,13,2030,4.2347,29000,0,1
47,12,12,0,0,40000,3,0
51,8,1,0,0,12090,0,1
35,12,2,0,0,36000,4,0
38,12,11,1376,4.6875,16500,1,1
49,12,12,0,2.882,24800,0,1
43,12,19,1128,2.1277,21500,2,1
40,11,26,0,3.5931,18900,2,1
51,10,20,0,0,7608,0,0
52,13,34,1599,1.8762,11203,0,0
