fatheduc,motheduc,nkids,faminc,huswage,hushrs,husage,huseduc,city,unem,inlf,mtr
7,16,3,63500,18.964,2500,37,17,1,5,1,0.4615
12,7,1,15389,7.2917,1920,32,16,1,7.5,1,0.7215
7,7,1,12500,5.55,2040,46,12,0,7.5,1,0.7215
7,7,2,20405,4.2206,1995,52,4,0,3,1,0.7515
10,12,2,26040,13.061,1715,32,17,0,11,1,0.6215
12,7,0,20200,6.6667,3000,51,13,1,7.5,0,0.6615
7,7,2,12239,4.5173,1864,45,4,0,14,1,0.7515
7,7,0,19500,6.6288,2112,30,12,0,7.5,1,0.6915
3,12,2,13700,4.9669,2068,35,12,0,7.5,1,0.7215
12,7,3,23100,6.6182,2246,36,12,1,9.5,1,0.6915
7,7,3,26921,11.719,2640,44,16,1,9.5,1,0.5815
7,7,2,35020,8.1776,2695,43,12,1,7.5,1,0.5815
7,10,3,37000,3.1836,5010,57,13,0,7.5,1,0.58
7,7,1,15800,6.2278,2128,44,12,0,9.5,1,0.7215
12,12,1,34000,9.1667,2400,39,13,0,5,0,0.6615
7,7,4,15000,5.8824,2550,52,11,0,5,0,0.7515
7,7,0,20610,6.679,2695,51,12,1,14,0,0.6915
7,14,2,25633,9.1702,2520,44,16,1,11,0,0.6215
14,10,1,22300,3.5612,2205,46,16,0,9.5,1,0.6615
7,7,2,25100,5.508,2496,51,10,0,5,0,0.6615
12,12,2,5330,1.3013,3120,39,12,0,5,0,0.7915
10,7,1,23920,6.0069,1748,42,8,1,9.5,0,0.6915
7,7,2,19000,10.193,2580,42,16,1,11,0,0.6915
7,7,2,6740,3.8095,1904,42,8,0,14,1,0.7915
12,12,2,20405,6.5511,1896,35,16,1,7.5,1,0.6915
10,12,0,25561,8.8145,2286,51,16,0,5,1,0.5815
10,10,2,18290,6.2339,2680,51,10,1,11,0,0.6915
7,7,2,13250,5.1894,1927,47,10,1,5,0,0.7515
14,7,1,23100,7.52,1875,50,10,1,7.5,0,0.6915
7,7,2,12925,5.538,1960,52,4,0,3,1,0.7515
7,7,2,12239,3.4615,1680,45,10,0,14,1,0.7515
10,12,0,25000,12.287,1880,51,12,1,7.5,0,0.6215
0,0,0,8300,2.9762,1680,60,4,1,7.5,0,0.7815
7,3,3,13300,5.4545,1985,42,12,1,5,1,0.7515
3,7,2,20405,4.2206,1995,33,4,0,3,1,0.7515
14,7,4,96000,26.531,2192,48,15,1,14,0,0.4415
7,10,3,34550,4.4938,3625,41,11,0,3,1,0.6915
7,7,1,12092,8.867,1218,32,8,0,3,0,0.7515
7,7,2,24751,11.47,2040,34,12,0,11,1,0.6615
12,10,4,18000,7,2500,41,12,0,9.5,0,0.6915
7,7,2,27017,7.6829,3640,55,12,1,9,0,0.6915
9,10,1,15150,4.4755,2580,49,12,1,14,1,0.7215
12,14,2,17465,9.0029,1740,47,12,1,5,0,0.7515
17,16,0,42100,7.2308,2600,45,17,1,9.5,1,0.5215
3,0,0,9560,2.9631,1624,59,8,0,3,0,0.7515
7,7,1,24500,9.3333,2250,46,16,1,5,0,0.6615
12,10,4,18900,8.8077,1960,47,12,1,9.5,1,0.6915
7,10,1,12000,3.8864,2241,47,8,1,14,1,0.7215
0,0,1,15200,3.3742,1304,38,9,1,7.5,1,0.7915
17,12,4,18450,6.4923,2520,42,17,1,5,1,0.7215
14,12,1,22995,10,1914,38,16,1,7.5,0,0.6615
7,7,1,14700,6.2278,2248,31,17,0,9.5,1,0.7215
7,7,4,15000,4.3945,2550,45,11,1,14,0,0.7215
10,7,3,24479,10.417,1990,53,12,1,7.5,1,0.6915
7,10,0,8000,1.8918,2874,52,8,0,3,0,0.7515
17,16,0,12180,5.8228,2326,51,13,1,9.5,0,0.7515
7,10,2,27092,9.1185,2372,49,12,1,5,0,0.7215
10,7,0,39000,11.864,1920,38,14,1,9,1,0.5215
7,7,2,6000,3.2027,2412,39,15,0,14,0,0.7815
7,7,2,7720,2.4955,2805,31,10,0,7.5,0,0.7815
12,7,2,45205,6.54,2450,60,12,1,11,1,0.61
7,12,2,31700,8.6806,2600,40,16,1,7.5,1,0.5515
3,7,2,17200,8.6735,1960,44,8,1,7.5,0,0.7215
12,12,4,33920,6.5106,2470,52,14,1,14,1,0.5815
10,7,3,13530,5.2863,1880,47,10,1,7.5,0,0.7515
7,3,2,14545,3.8246000000000002,2144,46,9,0,5,1,0.7215
7,7,0,10700,1.48,3481,53,9,0,7.5,0,0.7515
12,12,1,13399,3.9838,2223,31,10,0,9.5,0,0.7515
12,10,0,24984,12.44,768,55,12,0,14,1,0.6215
14,10,3,23500,7.2562,2760,51,16,1,9.5,0,0.6915
3,7,1,7574,2.1354,1920,44,12,0,11,0,0.8015
7,7,6,20300,10,1680,40,12,1,11,0,0.7215
7,7,6,18180,5.0434,2878,40,14,0,5,0,0.7715
12,10,1,22300,7.2562,2205,51,16,1,14,1,0.6915
12,12,3,14060,7.7369,2585,46,12,0,5,0,0.7515
7,7,0,30000,6.5106,2295,58,12,0,7.5,0,0.5815
10,10,2,19007,8.0092,2185,48,16,1,11,0,0.6915
7,10,0,14450,6.6288,2112,51,12,0,7.5,1,0.7215
3,12,3,14209,5.9026,2033,39,11,1,9.5,1,0.7515
14,12,2,40005,12.478,2182,38,15,1,14,1,0.5515
12,10,2,30800,10.05,3120,42,16,1,9.5,0,0.6215
9,7,3,13000,6.4241,1785,39,10,0,7.5,0,0.7715
12,12,3,23000,5.3571,3185,39,16,1,7.5,0,0.6615
7,12,1,16100,6.2278,2990,52,12,0,11,0,0.7215
7,7,1,24470,6.6379,2000,45,14,1,7.5,1,0.6615
12,7,2,63500,19,3443,42,16,1,7.5,1,0.4415
7,7,0,52600,10.87,3193,57,13,1,7.5,1,0.4415
14,7,1,22300,9.2972,2205,58,16,1,9.5,0,0.6615
7,7,0,18900,7.971,1900,48,8,1,11,0,0.6915
7,7,2,13250,6.7416,2400,46,16,1,9.5,1,0.7215
7,7,2,17200,8.6735,1960,44,16,1,7.5,0,0.7215
7,7,1,15150,5,1920,53,10,0,14,1,0.7815
12,12,5,47500,15.063,2390,34,16,1,14,1,0.4915
7,7,0,9563,3.8367,2100,45,4,0,7.5,1,0.7515
9,7,0,16500,5,2272,56,9,1,7.5,1,0.7215
16,16,0,23980,13.542,2046,49,12,1,7.5,0,0.6915
12,10,1,40500,11.404,2280,52,17,1,11,1,0.5815
10,10,2,12807,3.4109,1935,40,10,0,5,1,0.7515
16,10,3,30419,3.131,4160,37,16,1,7.5,0,0.6215
7,10,4,19007,7.2233,2070,40,10,1,9,1,0.7215
7,10,1,23000,9.8788,3000,47,13,1,7.5,1,0.6915
3,7,1,15189,5.3476,2805,44,12,0,3,0,0.7215
7,10,3,14756,5.6889,2007,31,14,1,7.5,1,0.7515
12,7,5,19151,6.1498,2750,33,14,0,7.5,0,0.7215
16,16,3,42430,11.864,2850,37,17,1,5,0,0.5215
7,9,4,90800,12.744,2602,55,17,0,11,1,0.4415
0,7,2,13440,5.0434,2419,39,14,0,5,0,0.7715
12,12,3,13740,5.8228,1975,43,12,1,9.5,1,0.7215
3,10,4,14025,7.2233,1694,37,10,1,5,1,0.7915
7,7,1,12500,3.1863,2410,46,12,0,7.5,1,0.7215
7,12,2,22000,8.8,2500,30,17,1,5,1,0.6615
14,7,2,15850,3.8071,3157,31,10,0,9.5,0,0.7215
7,7,1,22159,2.6667,3000,53,5,0,9.5,0,0.7515
7,12,2,19007,2.9287,4030,35,12,0,7.5,0,0.7215
7,12,3,15000,6.2972,1985,42,12,1,5,0,0.7515
3,7,0,21014,5.9922,3340,52,12,0,7.5,0,0.6615
10,10,2,18700,7.767,2040,50,5,1,5,0,0.7515
12,12,0,8337,6.6893,1554,54,16,1,11,1,0.7515
12,7,1,39500,10.471,2455,53,17,1,9.5,1,0.5215
16,12,3,32300,10.2,2739,40,17,1,14,1,0.5815
10,7,1,35600,10.606,2860,56,17,1,9.5,1,0.5515
7,7,0,34550,7.5727,1050,54,16,1,9.5,1,0.5815
7,7,4,23591,7.6993,2080,34,12,1,11,1,0.6615
7,7,2,35500,6.0531,3390,45,17,0,3,1,0.5515
12,12,0,16300,1.3741,4334,33,17,0,5,1,0.6215
10,10,0,13126,5.55,1705,47,11,1,14,1,0.7515
14,12,3,19855,5.9846,2412,43,12,1,5,0,0.7215
7,14,4,18450,7.1825,2970,43,16,0,7.5,0,0.6915
7,3,1,15150,7.6843,1875,46,14,1,7.5,0,0.7215
10,10,0,32242,11.153,1920,53,12,1,11,1,0.5815
7,7,3,10000,5.2734,2048,41,12,0,5,0,0.7515
7,12,0,5380,1.4066,1820,59,7,0,5,1,0.7715
12,12,1,21768,10.293,1885,32,12,0,5,0,0.6915
7,7,0,34000,11.864,1690,56,10,1,14,1,0.6215
10,10,0,27760,6.9103,1950,54,16,1,11,0,0.6215
9,7,1,11920,4.6154,1995,46,17,1,7.5,0,0.7515
0,0,0,13000,4.4755,2860,49,8,0,3,0,0.7215
12,12,0,21900,10.01,2580,48,17,1,5,0,0.6615
7,7,3,8000,2.4955,2860,44,9,0,9.5,0,0.7815
9,12,0,15500,4.0253,3478,47,12,1,9.5,0,0.7215
7,7,2,16000,1.3792,4684,59,12,1,7.5,1,0.7215
7,7,1,4350,3.6458,960,46,9,0,7.5,0,0.9415
7,7,2,7000,0.5128,3096,33,12,1,3,1,0.7815
10,7,0,11000,3.8095,2100,60,4,0,7.5,1,0.7515
7,3,0,28160,8.5656,1990,60,10,1,7.5,1,0.6615
7,12,0,17100,4.5769,1928,56,8,0,9.5,1,0.7215
14,12,2,18600,4.8885,2450,44,12,1,9.5,1,0.6915
7,10,1,21620,10.913,2185,50,14,1,9.5,0,0.6915
10,7,4,15632,10.417,768,38,8,0,14,1,0.7715
7,7,3,24479,8.7866,1848,32,14,1,9.5,1,0.6915
3,10,0,20177,5.8791,2100,47,17,1,14,0,0.7515
7,7,3,19000,7.5833,2400,42,12,1,7.5,0,0.7215
10,10,3,27000,7.5,2400,32,12,0,9.5,1,0.6215
10,7,4,24669,10.823,1900,49,12,1,9.5,1,0.6915
12,14,2,30600,10.606,1904,53,14,1,9.5,1,0.5515
7,10,2,14000,3.3537,2164,46,16,1,14,1,0.7515
7,7,3,17200,5.9026,2139,38,9,1,7.5,1,0.7515
10,17,2,18800,4.7372,1960,54,11,1,7.5,0,0.7215
12,14,1,15632,3.0395,2000,47,14,1,7.5,1,0.6915
7,10,1,36000,8.6806,2880,40,16,1,9.5,1,0.5515
7,7,1,57000,11.931,3185,57,17,1,5,1,0.4615
10,7,0,18290,7.1825,2680,55,10,1,11,0,0.6915
12,12,0,20177,5.7054,2184,55,10,0,9.5,0,0.7515
7,7,4,19870,9.1687,2250,33,12,0,11,1,0.6915
7,7,0,13300,3.6846,2524,57,6,0,7.5,1,0.7515
10,10,6,12100,5.4152,2216,33,16,0,9.5,0,0.7815
12,12,1,22000,7.971,2760,43,16,1,7.5,0,0.6615
7,7,0,12646,4.3294,2227,45,11,1,5,0,0.7515
17,12,0,32300,13.021,2040,47,16,1,9.5,0,0.5815
16,12,3,23900,9.1687,2635,43,15,1,7.5,1,0.6615
7,12,2,12900,1.3741,3684,39,17,0,7.5,1,0.7515
3,10,0,26820,9.3525,1668,47,10,0,11,1,0.6215
10,7,2,21025,3.8263,2856,48,12,1,11,1,0.6615
7,7,2,30300,8.8149,1804,36,12,0,7.5,0,0.6215
14,12,2,25490,10.228,2151,45,17,1,11,1,0.5815
16,12,0,42430,13.807,1760,57,16,1,9.5,1,0.5215
7,7,2,20405,4.2206,1995,52,4,0,3,1,0.7515
10,7,4,13120,1.8333,3000,35,12,1,7.5,1,0.7215
7,12,1,20050,6.7416,2047,52,12,1,11,1,0.6615
12,12,2,21120,7.7521,1847,45,14,1,14,1,0.6915
7,10,2,24135,7.1222,2119,51,8,1,9.5,1,0.7215
10,12,3,19855,5.9846,2590,39,12,1,7.5,1,0.7215
12,12,4,21367,6.6893,3250,32,16,1,14,0,0.6915
7,10,1,21800,7.8168,1587,48,12,1,9.5,1,0.6915
12,12,0,33671,9.375,3640,43,12,1,7.5,1,0.6915
3,12,2,23000,2.7507,2250,48,8,0,9.5,1,0.6915
7,7,5,18600,5.7143,2137,40,12,1,11,1,0.6915
10,7,3,30600,11.244,1080,43,12,1,7.5,0,0.7515
7,7,1,23600,7.6782,2188,50,8,1,7.5,1,0.6215
12,7,1,12500,3.1863,2040,46,12,0,7.5,1,0.7515
12,7,2,13740,5.8228,2052,42,12,1,14,1,0.7515
7,7,4,10027,4.2092,2352,31,14,0,3,0,0.7715
7,7,0,16500,1.3013,2924,54,8,0,7.5,1,0.7215
12,14,2,45205,3.131,4160,40,16,0,7.5,1,0.6215
7,7,0,13200,3.6846,2524,57,13,0,7.5,1,0.7215
14,12,3,23591,7.6993,2025,33,12,1,5,1,0.6615
7,7,0,28300,10.022,2070,50,14,1,7.5,1,0.5815
0,7,2,19434,5.851,1904,53,16,1,5,1,0.7215
7,7,0,35400,7.9709,1880,55,13,1,7.5,0,0.6215
16,14,0,33220,12,760,47,12,1,9.5,1,0.72
3,3,2,14550,7.0352,1990,46,9,1,7.5,0,0.7215
7,7,1,18800,6,3482,52,10,1,7.5,0,0.6915
10,10,2,23100,6.9888,2504,33,12,0,11,1,0.7215
14,14,3,34550,8.2271,2880,34,16,1,7.5,1,0.5515
0,0,6,15200,6,1304,38,9,1,7.5,1,0.7915
7,7,2,20968,4.6875,1920,46,12,0,11,1,0.7515
12,12,0,14000,7.093,1840,58,12,1,9.5,0,0.7215
12,12,2,17290,7.569,880,41,12,1,11,1,0.7215
12,12,2,21520,8.279,2103,32,16,1,11,0,0.6915
12,12,4,27000,7.7369,2450,35,16,1,5,1,0.6615
7,12,2,9450,3.9629,2372,34,12,0,9.5,0,0.7515
12,12,2,26250,9.3333,2400,47,12,1,7.5,1,0.6915
3,3,6,10400,3.4615,2080,33,8,0,7.5,1,0.7815
12,12,0,27200,7.4101,2058,51,16,1,9,1,0.5815
7,7,3,13000,5,2000,42,11,1,7.5,1,0.7515
7,7,0,19007,2.6418,2760,60,11,0,3,1,0.6915
7,10,2,15700,2.9762,2016,39,17,0,14,1,0.7215
7,7,7,23000,4.5,2499,52,8,0,11,1,0.7515
7,7,0,1500,5.9524,1880,54,10,1,7.5,0,0.9415
7,12,5,24760,10.24,1944,36,14,1,7.5,0,0.6915
12,12,0,35000,17.25,2185,46,16,1,11,0,0.5515
17,12,1,58500,9.058,3024,49,16,1,11,1,0.5515
7,7,5,63200,26.531,2450,44,17,1,14,0,0.4415
7,12,1,27000,8.577,2544,55,12,0,3,0,0.6215
7,7,3,7300,3.5417,1560,53,4,0,5,0,0.9415
7,10,3,7050,3.7129,2020,49,12,0,7.5,1,0.7815
7,3,7,7232,4.2092,1040,51,7,1,11,0,0.9415
17,16,1,24466,11.458,2080,45,17,1,3,0,0.5815
14,12,0,23000,7.3529,2200,57,12,1,9.5,1,0.6615
7,7,3,17640,8.2299,2048,41,12,0,5,0,0.7515
10,0,6,15830,3.3742,1304,38,9,1,7.5,1,0.7915
3,7,0,28900,11.47,2040,57,10,1,11,1,0.6215
7,12,0,22000,9.3827,1932,48,12,1,7.5,1,0.6215
10,7,1,23920,8.547,1748,42,12,1,9.5,1,0.6915
7,10,0,16788,5.3864,2144,46,13,0,14,1,0.6915
14,10,4,27850,8.5656,3275,43,17,1,7.5,0,0.6615
3,7,2,37250,13.126,1896,38,14,0,11,1,0.5815
7,7,1,35641,7.2709,2008,40,8,1,5,1,0.5815
7,12,2,23820,5.8824,2040,33,12,0,5,1,0.6615
10,12,1,57000,13.959,2364,52,14,0,7.5,1,0.4615
7,3,3,31100,13.298,2256,34,16,1,11,1,0.5815
12,12,2,19500,7.1671,1856,50,8,1,9.5,1,0.6915
7,12,0,17400,6.6519,1856,42,8,1,7.5,0,0.7215
7,12,2,24350,9.7959,2450,51,16,1,9.5,0,0.6615
7,12,0,12405,6,1804,56,12,1,7.5,1,0.7215
7,14,3,25490,19.562,288,38,17,1,14,1,0.6215
7,7,0,7300,3.5417,1920,53,10,1,5,1,0.7815
17,14,1,32600,12.936,2350,32,16,1,5,1,0.5215
7,12,1,5000,0.7595,3160,48,12,0,7.5,0,0.9415
7,7,1,16240,7.9787,1880,49,12,0,11,1,0.7215
7,7,4,15500,5.8824,2550,45,11,1,14,0,0.7515
7,7,2,12400,3.7875,2165,46,4,0,7.5,0,0.7715
7,7,0,32500,6.0453,1985,55,15,0,11,1,0.6215
0,0,1,23426,5.6033,2677,53,12,1,7.5,0,0.7215
7,7,0,7850,2.6418,1798,60,12,1,14,1,0.7515
12,12,2,17500,7.365,1645,45,12,1,11,1,0.7215
10,10,0,27760,10.692,1950,47,16,1,7.5,1,0.6215
7,10,0,15700,2.7998,1824,31,12,1,7.5,1,0.7215
9,7,1,18500,5.3333,2250,49,13,0,3,1,0.6915
12,14,0,19500,5.335,2412,54,12,1,7.5,0,0.7215
3,3,3,7574,2.1354,1920,44,12,0,11,0,0.8015
12,12,0,22962,7.4101,2058,51,17,1,5,1,0.6215
7,7,0,21650,8.25,2400,57,10,1,7.5,1,0.6615
12,7,0,57300,18.964,1720,50,17,1,7.5,1,0.4915
12,14,0,25704,7.9652,2635,57,17,0,5,1,0.6215
14,12,4,36430,13.959,2000,37,9,1,9.5,0,0.6615
10,7,2,19000,10.193,1864,42,12,1,11,0,0.6915
10,10,5,16100,4.2308,2600,48,17,0,11,0,0.7515
12,12,1,13700,1.8333,3020,35,12,0,7.5,1,0.7215
7,7,1,22159,5.2528,2196,52,5,0,5,0,0.7215
7,7,2,40500,10.589,1795,58,12,1,7.5,0,0.5815
7,14,1,19424,12.789,950,60,10,1,5,1,0.7215
7,12,0,47000,7.1565,2040,59,14,1,7.5,1,0.5215
7,7,0,15428,5.3327,1960,58,12,0,7.5,1,0.7215
12,7,0,15900,5.3846,1820,55,12,1,9.5,0,0.7215
7,7,1,14200,5.2083,2248,44,17,0,3,1,0.7215
12,12,2,16500,5.6738,2007,53,10,1,11,0,0.7515
12,12,5,5000,0.7595,2776,30,11,0,7.5,0,0.9415
7,12,8,16658,5.2808,2152,34,8,0,5,0,0.7515
7,7,1,19500,4.3945,2830,54,12,0,9.5,1,0.6915
7,7,2,29800,15.429,1750,44,13,1,7.5,0,0.5815
7,7,3,17200,2.3669,2200,38,9,1,14,1,0.7215
3,3,0,20320,6.9231,2246,49,12,1,11,1,0.6615
12,12,1,36872,9.8576,2670,39,17,1,14,1,0.5515
7,7,1,40500,10.589,2632,52,12,1,7.5,0,0.5815
12,10,0,21120,9.2402,1948,59,16,1,11,0,0.6615
7,10,0,18200,8.0492,2112,52,8,1,14,1,0.6915
9,7,2,22995,10,2250,35,16,1,11,0,0.6615
7,14,0,19495,6.7106,1040,48,11,1,7.5,1,0.6915
10,10,3,16310,5.181,2625,38,16,1,7.5,0,0.6915
12,12,0,26800,9.5238,2205,53,12,1,5,1,0.6215
7,7,0,33552,8.3333,2400,52,12,1,7.5,1,0.61
7,7,2,33856,7.9082,2990,58,14,1,14,0,0.7215
7,12,1,25500,8.577,2940,39,12,0,3,0,0.6215
10,10,1,15900,3.8829,1777,50,16,0,11,1,0.7215
12,12,1,30018,9.8315,1914,41,12,1,7.5,1,0.6215
12,10,4,21500,5.7054,2500,41,14,1,9.5,1,0.6915
12,12,3,20500,6.9215,2940,31,17,1,7.5,0,0.6915
7,3,0,28160,7.2362,2182,60,4,1,14,1,0.7215
7,7,1,62060,4.5,1896,52,4,0,7.5,1,0.7515
7,10,4,10027,4.2092,2352,31,14,0,3,0,0.7715
10,12,2,35500,8.5102,2794,33,16,0,14,1,0.5515
7,7,4,47500,19,2500,35,16,1,7.5,0,0.4615
7,7,2,26060,5,3390,42,17,1,7.5,1,0.6215
14,12,3,45205,13.466,2000,32,12,1,9.5,1,0.6215
7,10,1,14800,7.6754,1824,50,11,1,7.5,1,0.7215
14,16,2,29850,7.2709,1920,30,16,1,9.5,1,0.5815
7,7,0,20177,3.3537,3280,49,11,1,11,0,0.7515
3,3,0,11920,3.2788,2080,43,9,1,7.5,1,0.7515
7,7,0,12400,6,2000,52,12,1,11,0,0.7515
7,14,0,23750,8.3877,1222,35,13,1,14,1,0.6615
7,7,1,30300,7.2709,2008,43,8,0,5,1,0.6215
0,0,0,12800,9.1429,2850,48,12,1,14,1,0.7515
7,10,3,25700,13.57,1950,46,13,1,7.5,0,0.6215
3,7,2,21800,8.4416,2310,55,9,1,11,1,0.6615
7,12,0,32300,9.7959,2450,49,14,0,14,1,0.5815
10,7,5,21823,6.6667,2012,37,13,1,7.5,0,0.7515
7,7,0,14000,7.3651,3640,46,7,0,14,0,0.7515
7,7,0,24800,6.277,2350,48,12,1,14,0,0.6215
9,7,0,28363,5.8366,2570,58,13,1,7.5,0,0.6215
10,7,2,26500,7.093,1720,52,6,1,14,1,0.6915
7,3,7,7840,4.8077,1784,51,7,1,11,0,0.9415
14,7,1,36200,10.833,2400,49,14,1,11,1,0.5815
12,12,0,21600,11.364,1530,56,12,1,7.5,1,0.6615
12,12,2,31600,10.228,2500,35,15,1,5,1,0.5815
9,12,0,13126,1.8491,2850,47,12,0,14,1,0.7215
3,7,0,29000,14.796,1960,57,13,1,5,0,0.5815
3,3,6,10400,3.4615,2080,33,8,0,7.5,1,0.7815
3,7,1,13400,6.9215,1936,56,9,1,7.5,0,0.7215
7,7,3,19742,5.5556,2116,41,12,1,5,1,0.7215
7,7,0,32000,12.22,2256,58,17,1,9.5,0,0.5515
12,14,0,22225,4.5851,4640,59,17,1,11,0,0.6915
7,10,2,16682,5.6922,2196,42,11,0,7.5,0,0.7215
7,7,0,24000,10.407,1800,51,12,1,11,0,0.6615
7,7,1,17970,8.4986,1765,49,12,1,7.5,0,0.7215
7,7,0,16500,5.6889,2250,55,12,0,5,0,0.7215
7,7,0,11895,3.8384,1640,45,12,0,5,0,0.7715
12,10,0,19600,6.6288,2068,56,8,1,7.5,1,0.6915
10,12,4,68035,19,2500,39,16,1,7.5,1,0.4415
12,7,0,19600,5.1042,2152,53,8,1,7.5,1,0.6915
9,7,3,12239,7.6829,2326,40,11,0,3,1,0.7515
7,10,0,14000,7.3651,1040,49,8,1,14,0,0.7215
3,0,0,9560,2.9631,1624,59,8,0,3,0,0.7515
7,7,2,15519,6.2143,1918,46,10,1,14,1,0.7215
7,12,1,28070,5.2511,2190,51,12,0,7.5,0,0.7515
7,7,2,12807,6.0069,2192,55,12,1,14,0,0.7515
7,7,2,19180,6.4923,2218,31,11,1,14,0,0.7215
7,7,5,29150,9.5238,2895,30,14,0,11,1,0.6615
9,10,2,35700,16.55,2006,35,17,1,11,1,0.5515
16,16,3,23750,7,2385,37,17,0,14,1,0.6615
10,14,4,29612,9.0029,1740,47,12,0,7.5,1,0.7215
12,12,2,57300,7.5727,5010,35,14,0,5,1,0.4415
7,14,2,26220,13.333,1350,42,12,0,7.5,1,0.6615
7,12,1,29650,4.0145,2550,42,11,1,5,1,0.6615
16,16,0,33000,11.361,2413,51,8,1,5,1,0.5515
12,14,2,19730,7.5688,2450,57,12,1,7.5,1,0.6915
7,12,3,18000,6.1818,2750,35,17,0,9.5,0,0.7215
7,12,0,52645,7.0423,2783,47,16,1,11,1,0.4915
12,12,3,19000,7.5833,2400,39,17,1,7.5,0,0.7215
12,14,1,20300,7.5758,1820,35,12,1,11,1,0.6915
17,16,3,43210,12.22,1800,34,17,1,5,1,0.5515
12,12,0,31875,8.2271,2250,53,17,1,14,1,0.64
12,12,0,15652,4.7883,1984,40,12,0,7.5,1,0.7215
12,16,2,9200,4.2308,1955,46,12,1,9.5,0,0.7515
7,7,3,14136,6.5337,2070,42,11,0,7.5,1,0.7515
12,12,0,15825,8.0523,760,60,13,1,9.5,1,0.72
7,12,1,7040,4.8077,1040,37,13,0,3,0,0.7915
10,12,2,26040,15.16,1715,32,17,0,11,0,0.6215
10,12,0,18100,8.0492,1152,52,12,1,14,1,0.6615
7,7,0,10300,2.1354,1496,52,11,0,5,1,0.7515
7,12,3,10867,2.7507,2860,44,9,1,7.5,1,0.7515
7,7,0,7840,9.1185,2940,58,12,1,14,0,0.9415
7,7,1,29400,10.589,3022,56,12,1,7.5,0,0.5815
10,12,4,52600,19,2400,34,16,0,7.5,0,0.4915
7,7,1,16225,6.4834,1928,41,10,0,11,1,0.7515
16,12,1,30000,7.1006,3380,39,16,1,7.5,1,0.61
7,7,0,16000,2.6687,4684,59,17,1,7.5,1,0.6215
3,0,4,2500,0.5494,3640,33,8,0,3,1,0.9415
9,12,1,17350,7.971,2372,37,17,1,7.5,0,0.6615
10,7,2,88000,40.509,2160,45,16,1,7.5,0,0.4415
7,7,2,19000,8.6061,1885,46,12,1,9.5,0,0.7215
14,7,3,19876,9.0659,1950,38,17,1,7.5,0,0.6915
7,7,0,22897,4.053,2640,51,12,0,7.5,1,0.6615
10,10,2,20957,8.3369,1880,43,14,1,9,1,0.6915
7,7,0,19237,8.9835,2115,55,12,1,7.5,0,0.6915
7,10,3,7286,3.342,2204,50,8,0,3,0,0.7815
10,12,3,16771,7.4266,2070,39,8,0,9.5,1,0.6915
10,10,0,21620,8.8458,2640,52,14,1,7.5,0,0.7215
12,14,3,13250,6.1224,1560,49,14,1,7.5,1,0.7515
7,12,0,16150,5.0408,2817,55,13,0,3,0,0.7215
10,7,1,11950,3.4806,2241,41,9,0,7.5,1,0.7215
12,12,1,35700,8.7719,2216,46,17,1,11,1,0.6215
7,12,3,23600,11.929,2695,42,13,1,9.5,0,0.6615
7,12,2,6340,1.3075,3096,33,12,0,3,1,0.7515
7,12,1,18900,10.14,1430,44,14,1,11,1,0.6615
12,12,1,16370,5.8267,1993,32,14,1,11,1,0.7515
3,7,0,11000,3.8095,2100,53,4,0,7.5,1,0.7515
10,10,4,47500,19,2500,31,16,1,11,1,0.4915
3,10,1,21384,5,2860,36,12,1,11,1,0.6615
3,7,3,20610,7.2274,1999,38,12,0,14,1,0.7515
7,7,0,22150,9.2567,2218,56,12,1,7.5,0,0.6915
3,7,2,16200,2.9762,2570,38,8,1,7.5,1,0.7215
12,12,2,52600,7.5727,2390,39,15,0,7.5,1,0.4415
12,3,1,16100,2.3395,2990,46,12,1,9.5,0,0.7215
7,12,4,31000,10.87,2178,46,12,1,7.5,0,0.6615
7,7,0,32000,12.22,2455,54,11,1,9.5,0,0.5515
14,16,1,29553,11.594,1780,48,16,1,11,1,0.5815
7,9,0,63200,29.644,2024,49,17,1,7.5,0,0.4415
10,10,3,21500,12.789,2096,42,12,1,14,0,0.7215
3,10,1,21384,5,2200,47,12,1,11,1,0.6615
3,7,3,29553,11.864,2360,42,14,1,9,1,0.6215
7,7,2,21823,7.6628,2500,30,14,0,11,0,0.7215
7,7,0,14500,6.277,760,60,12,1,9.5,1,0.7515
12,10,1,10876,4.1458,960,57,10,0,7.5,0,0.7515
7,7,3,6740,2.5485,3120,44,12,0,3,1,0.7915
7,7,4,12048,4.5122,2183,33,10,0,7.5,1,0.7515
12,12,2,28200,7.1006,3380,39,16,1,11,1,0.6215
7,17,0,18100,6.5359,2448,32,13,1,9.5,1,0.6915
10,7,4,35200,8.3333,2590,38,17,1,9.5,0,0.5815
3,7,3,30018,7.2296,2677,34,17,1,14,0,0.6215
3,3,0,37700,7.8529,2040,59,5,0,7.5,0,0.5815
10,12,5,26900,7.8168,3856,43,15,1,9.5,0,0.6915
12,12,1,17045,5.0783,1920,39,12,1,7.5,1,0.6915
7,7,2,16640,4.3834,2499,35,8,0,5,1,0.7215
3,12,3,12870,5.151,2160,35,9,0,9.5,0,0.7515
14,7,1,16370,3.8462,3900,60,12,1,7.5,1,0.7215
7,7,0,6114,1.5192,1560,60,8,0,14,1,0.7715
7,7,0,16576,2.0562,4368,57,8,0,7.5,0,0.7215
